Epoch: 20
Epoch 21, step:8100/9410 86.08%, Loss:0.0102, Perplexity:1.0071
Epoch 21, step:8200/9410 87.14%, Loss:0.0102, Perplexity:1.0071
Epoch 21, step:8300/9410 88.20%, Loss:0.0114, Perplexity:1.0079
Epoch 21, step:8400/9410 89.27%, Loss:0.0101, Perplexity:1.0070
Epoch 21, step:8500/9410 90.33%, Loss:0.0132, Perplexity:1.0092
Epoch 21, step:8600/9410 91.39%, Loss:0.0137, Perplexity:1.0096
Epoch 21, step:8700/9410 92.45%, Loss:0.0137, Perplexity:1.0095
Epoch 21, step:8800/9410 93.52%, Loss:0.0132, Perplexity:1.0092
Epoch 21, step:8900/9410 94.58%, Loss:0.0137, Perplexity:1.0096
Epoch 21, step:9000/9410 95.64%, Loss:0.0138, Perplexity:1.0096
